tf_date,tf_time,tf_open,tf_high,tf_low,tf_close,tf_volume,predict
2021-08-26,10:00:00,1529.0,1530.2,1525.4,1530.4,144,-1
2021-08-26,11:00:00,1530.2,1531.6,1529.0,1532.0,160,0
2021-08-26,12:00:00,1531.4,1533.0,1529.4,1535.0,241,0
2021-08-26,13:00:00,1533.6,1538.8,1533.4,1538.8,188,0
2021-08-27,08:00:00,1535.6,1536.4,1534.0,1536.8,11,0
2021-08-27,09:00:00,1536.2,1548.4,1535.8,1551.8,452,0
2021-08-27,10:00:00,1549.2,1565.6,1549.2,1569.4,542,0
2021-08-27,11:00:00,1564.4,1562.8,1560.4,1564.6,145,0
2021-08-27,12:00:00,1563.6,1568.0,1563.6,1569.2,246,0
2021-08-27,13:00:00,1568.0,1569.2,1567.0,1570.6,243,0
2021-08-30,08:00:00,1574.6,1575.2,1571.6,1575.6,132,0
2021-08-30,09:00:00,1575.4,1585.4,1574.0,1589.6,480,0
2021-08-30,10:00:00,1584.8,1588.8,1582.2,1591.2,187,0
2021-08-30,11:00:00,1587.2,1586.8,1585.2,1588.4,75,0
2021-08-30,12:00:00,1586.2,1587.8,1585.0,1588.0,69,0
2021-08-30,13:00:00,1588.4,1595.0,1588.0,1596.2,251,0
2021-08-31,08:00:00,1588.8,1588.6,1587.0,1591.2,113,0
2021-08-31,09:00:00,1589.6,1589.0,1585.2,1595.4,499,0
2021-08-31,10:00:00,1589.4,1587.4,1584.0,1589.8,161,-1
2021-08-31,11:00:00,1587.4,1591.6,1587.4,1593.6,172,0
2021-08-31,12:00:00,1591.8,1594.0,1587.4,1594.0,244,0
2021-08-31,13:00:00,1594.4,1598.0,1592.4,1598.4,461,0
2021-09-01,08:00:00,1594.2,1591.8,1589.4,1594.2,62,0
2021-09-01,09:00:00,1591.4,1599.2,1591.4,1602.8,402,0
2021-09-01,10:00:00,1599.2,1596.6,1594.2,1603.0,176,0
2021-09-01,11:00:00,1596.6,1598.2,1591.8,1598.8,157,-1
2021-09-01,12:00:00,1598.0,1597.0,1593.6,1598.8,123,0
2021-09-01,13:00:00,1596.0,1595.0,1593.4,1598.0,85,0
2021-09-02,08:00:00,1592.4,1585.8,1582.0,1592.4,107,-1
2021-09-02,09:00:00,1587.0,1581.2,1580.8,1588.6,318,-1
2021-09-02,10:00:00,1581.8,1575.6,1575.0,1583.4,259,-1
2021-09-02,11:00:00,1575.6,1579.6,1572.8,1579.8,197,-1
2021-09-02,12:00:00,1578.6,1575.8,1574.2,1578.6,96,-1
2021-09-02,13:00:00,1576.4,1579.6,1575.2,1579.6,176,0
2021-09-03,08:00:00,1587.0,1585.0,1583.4,1588.8,85,0
2021-09-03,09:00:00,1585.6,1587.2,1584.0,1590.6,237,0
2021-09-03,10:00:00,1588.8,1598.6,1587.0,1599.4,237,0
2021-09-03,11:00:00,1599.0,1598.4,1596.2,1601.6,181,0
2021-09-03,12:00:00,1598.4,1597.0,1596.8,1599.4,64,0
2021-09-03,13:00:00,1598.0,1595.0,1594.4,1598.4,104,0
2021-09-06,08:00:00,1590.4,1595.0,1590.4,1597.8,47,0
2021-09-06,09:00:00,1595.0,1607.4,1593.4,1608.4,344,0
2021-09-06,10:00:00,1607.2,1601.8,1599.0,1607.8,224,0
2021-09-06,11:00:00,1601.4,1601.8,1600.0,1603.2,94,0
2021-09-06,12:00:00,1601.8,1596.8,1595.4,1603.4,138,0
2021-09-06,13:00:00,1597.2,1597.4,1596.4,1600.0,97,-1
2021-09-07,08:00:00,1598.8,1598.0,1597.2,1599.4,19,0
2021-09-07,09:00:00,1599.4,1595.8,1593.0,1602.2,349,0
2021-09-07,10:00:00,1595.0,1602.0,1595.0,1604.4,216,0
2021-09-07,11:00:00,1602.2,1599.0,1598.2,1602.4,73,0
2021-09-07,12:00:00,1599.0,1601.4,1599.0,1601.4,89,0
2021-09-07,13:00:00,1601.4,1600.0,1598.2,1602.4,114,0
2021-09-08,08:00:00,1599.6,1595.8,1592.6,1599.6,80,-1
2021-09-08,09:00:00,1595.6,1597.8,1594.0,1603.0,326,0
2021-09-08,10:00:00,1597.6,1598.2,1594.4,1599.2,113,-1
2021-09-08,11:00:00,1598.8,1590.8,1589.2,1598.8,222,0
2021-09-08,12:00:00,1591.4,1588.8,1586.0,1592.0,173,-1
2021-09-08,13:00:00,1588.2,1595.4,1587.8,1596.0,164,0
2021-09-09,08:00:00,1599.0,1593.6,1592.2,1599.2,48,0
2021-09-09,09:00:00,1593.4,1583.6,1578.2,1594.4,466,0
2021-09-09,10:00:00,1584.2,1590.2,1584.2,1592.6,139,-1
2021-09-09,11:00:00,1590.4,1589.2,1588.0,1590.8,46,-1
2021-09-09,12:00:00,1589.0,1588.4,1587.4,1592.0,61,0
2021-09-09,13:00:00,1589.4,1591.8,1589.4,1593.0,110,0
2021-07-26,13:00:00,1532.6,1530.8,1528.8,1533.4,255,-1
2021-07-27,08:00:00,1535.8,1535.8,1535.0,1539.0,64,0
2021-07-27,09:00:00,1535.0,1521.8,1518.8,1535.0,477,0
2021-07-27,10:00:00,1521.6,1519.2,1517.8,1525.2,189,-1
2021-07-27,11:00:00,1519.8,1515.6,1512.0,1519.8,254,-1
2021-07-27,12:00:00,1515.2,1520.6,1514.8,1522.8,132,0
2021-07-27,13:00:00,1521.0,1517.0,1514.6,1521.0,110,0
2021-07-28,08:00:00,1512.0,1516.8,1510.0,1520.2,74,0
2021-07-28,09:00:00,1516.8,1493.0,1486.0,1516.8,783,-1
2021-07-28,10:00:00,1492.8,1495.6,1488.6,1497.0,241,-1
2021-07-28,11:00:00,1496.2,1495.2,1494.4,1500.8,125,-1
2021-07-28,12:00:00,1496.0,1497.0,1493.6,1499.0,90,-1
2021-07-28,13:00:00,1497.0,1504.6,1497.0,1506.0,220,0
2021-07-29,08:00:00,1514.8,1514.8,1513.8,1520.0,81,0
2021-07-29,09:00:00,1515.6,1509.0,1507.4,1519.2,425,0
2021-07-29,10:00:00,1508.2,1511.4,1506.0,1513.6,139,-1
2021-07-29,11:00:00,1511.0,1514.8,1511.0,1515.8,67,0
2021-07-29,12:00:00,1515.0,1514.2,1512.2,1515.2,174,0
2021-07-29,13:00:00,1514.2,1515.0,1513.0,1516.2,177,0
2021-07-30,08:00:00,1515.0,1507.4,1507.4,1515.0,56,-1
2021-07-30,09:00:00,1508.0,1505.8,1504.4,1510.4,299,-1
2021-07-30,10:00:00,1506.4,1513.2,1503.6,1514.8,295,0
2021-07-30,11:00:00,1513.0,1510.0,1509.2,1515.6,143,0
2021-07-30,12:00:00,1510.0,1508.6,1508.6,1512.0,96,-1
2021-07-30,13:00:00,1508.4,1506.4,1503.8,1508.8,206,-1
2021-08-02,08:00:00,1513.2,1513.0,1513.0,1519.0,76,0
2021-08-02,09:00:00,1513.0,1511.8,1509.6,1518.4,304,0
2021-08-02,10:00:00,1511.0,1512.8,1507.4,1513.8,130,-1
2021-08-02,11:00:00,1512.6,1517.0,1512.6,1520.0,182,0
2021-08-02,12:00:00,1517.0,1524.2,1516.6,1524.2,190,0
2021-08-02,13:00:00,1524.0,1528.8,1522.2,1528.8,168,0
2021-08-03,08:00:00,1524.8,1525.2,1524.0,1526.6,35,0
2021-08-03,09:00:00,1526.2,1521.0,1519.4,1526.4,242,0
2021-08-03,10:00:00,1520.8,1519.2,1518.2,1523.8,170,0
2021-08-03,11:00:00,1519.2,1521.0,1518.0,1523.4,70,0
2021-08-03,12:00:00,1522.6,1523.6,1520.8,1524.2,48,0
2021-08-03,13:00:00,1524.0,1529.0,1523.8,1529.0,146,0
2021-08-04,08:00:00,1527.4,1527.2,1522.6,1528.4,54,0
2021-08-04,09:00:00,1527.0,1526.2,1523.6,1530.8,189,0
2021-08-04,10:00:00,1525.2,1527.4,1524.4,1528.0,60,0
2021-08-04,11:00:00,1527.0,1526.4,1525.4,1527.0,53,-1
2021-08-04,12:00:00,1526.4,1527.4,1526.4,1529.4,78,0
2021-08-04,13:00:00,1528.0,1527.4,1527.4,1528.8,79,0
2021-08-05,08:00:00,1526.0,1527.6,1526.0,1530.4,25,0
2021-08-05,09:00:00,1527.8,1527.4,1523.6,1528.4,161,-1
2021-08-05,10:00:00,1527.0,1528.0,1526.0,1528.6,68,-1
2021-08-05,11:00:00,1528.2,1528.2,1526.8,1529.4,40,0
2021-08-05,12:00:00,1529.2,1531.6,1528.6,1531.8,80,0
2021-08-05,13:00:00,1530.8,1529.4,1529.2,1531.4,63,0
2021-08-06,08:00:00,1534.6,1531.0,1529.8,1535.0,90,0
2021-08-06,09:00:00,1530.6,1523.0,1519.0,1530.6,522,-1
2021-08-06,10:00:00,1523.4,1523.2,1521.6,1524.6,109,-1
2021-08-06,11:00:00,1524.0,1529.0,1524.0,1529.8,133,0
2021-08-06,12:00:00,1528.4,1529.4,1528.2,1529.8,50,0
2021-08-06,13:00:00,1529.4,1530.4,1526.6,1531.0,137,0
2021-08-09,08:00:00,1530.8,1523.4,1521.0,1531.0,92,0
2021-08-09,09:00:00,1523.4,1517.0,1507.4,1523.6,670,-1
2021-08-09,10:00:00,1517.6,1527.0,1517.6,1530.4,372,0
2021-08-09,11:00:00,1527.4,1523.8,1522.8,1530.4,247,0
